%"Collected By Brett Hamlin September 04, 2011, Copper harbor, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
%47.46672	-87.886898	150.023	0
47.462644	-87.914217	263.273	12003.181
47.462618	-87.914605	262.303	12032.572
47.462628	-87.914828	264.474	12049.408
47.462646	-87.915118	267.164	12071.375
47.462671	-87.915417	267.764	12094.005
47.462684	-87.915726	269.494	12117.311
47.462687	-87.915989	269.623	12137.197
47.462716	-87.916218	268.903	12154.807
47.462705	-87.91648	270.504	12174.592
47.462679	-87.916823	270.771	12200.557
47.462663	-87.917134	270.471	12224.079
47.462645	-87.917383	270.262	12242.941
47.46258	-87.917738	267.25	12270.698
47.462539	-87.917979	269.281	12289.495
47.462493	-87.918401	264.299	12321.783
47.462486	-87.918472	263.499	12327.161
47.462427	-87.918797	259.439	12352.479
47.462289	-87.919252	260.8	12390.111
47.462263	-87.919315	260.82	12395.696
47.462075	-87.919598	259.91	12425.617
47.46202	-87.919852	263.441	12445.854
47.462004	-87.919994	268.223	12456.722
47.461885	-87.920106	268.922	12472.681
47.461786	-87.920104	268.94	12484.366
47.461741	-87.920061	269.561	12490.335
47.461656	-87.920139	274.392	12502.027
47.461593	-87.920265	280.742	12513.919
47.461549	-87.920352	285.553	12522.201
47.461491	-87.920457	290.552	12532.504
47.461448	-87.920487	293.712	12537.722
47.461382	-87.920531	294.231	12545.782
47.461314	-87.920639	295.921	12556.81
47.461266	-87.920716	295.43	12564.689
47.46121	-87.920865	296.94	12577.597
47.461186	-87.921029	298.61	12590.529
47.461193	-87.92132	296.109	12612.517
47.461182	-87.921656	294.369	12637.931
47.461123	-87.921976	295.001	12662.928
47.461106	-87.922011	295.01	12666.222
47.461033	-87.922009	295.48	12675.368
47.46098	-87.921864	296.56	12687.854
47.460959	-87.921697	297.089	12700.785
47.460945	-87.92161	296.789	12707.582
47.460851	-87.921313	297.109	12732.331
47.460867	-87.921114	296.869	12747.495
47.46087	-87.921059	296.588	12751.599
47.460848	-87.920777	296.068	12773.468
47.460748	-87.920624	296.789	12789.491
47.460696	-87.92056	297.42	12797.042
47.460623	-87.920594	298.47	12806.398
47.460578	-87.920678	300.32	12814.437
47.460499	-87.920825	303.491	12828.792
47.460478	-87.920959	304.712	12839.119
47.460419	-87.921094	306.03	12851.285
47.460302	-87.921094	306.43	12864.878
47.460229	-87.920939	306.929	12879.109
47.460215	-87.920886	306.999	12883.362
47.460087	-87.920795	306.159	12900.074
47.459995	-87.920698	305.519	12912.936
47.459977	-87.920669	305.899	12915.896
47.459869	-87.920473	307.729	12935.55
47.459766	-87.92036	308.029	12949.983
47.459638	-87.920218	306.958	12967.832
47.459614	-87.919861	306.649	12994.897
47.45966	-87.919721	306.248	13006.488
47.459681	-87.919429	305.508	13028.615
47.459687	-87.919371	305.528	13033.053
47.459716	-87.919135	304.738	13051.107
47.459802	-87.918998	304.188	13065.162
47.459901	-87.918913	303.408	13078.356
47.459934	-87.918933	303.328	13082.277
47.459994	-87.918989	303.939	13090.286
47.460109	-87.919016	303.578	13103.379
47.460209	-87.918855	303.909	13121.492
47.460219	-87.918728	303.229	13131.12
47.460276	-87.918496	301.488	13150.004
47.460408	-87.918282	300.588	13172.413
47.460562	-87.918203	302.359	13190.504
47.460702	-87.918007	301.639	13212.249
47.460844	-87.917763	300.559	13236.544
47.460899	-87.91745	298.138	13260.987
47.46097	-87.917228	296.308	13279.557
47.461005	-87.916935	294.748	13302.142
47.461008	-87.916751	292.938	13316.839
47.460924	-87.91666	292.839	13328.875
47.460893	-87.916649	292.959	13332.443
47.460803	-87.916603	293.33	13342.978
47.460597	-87.916603	293.569	13366.255
47.46053	-87.916582	294.541	13373.785
47.460399	-87.916532	297.552	13389.264
47.460378	-87.916518	298.633	13391.751
47.460269	-87.916389	302.121	13407.907
47.460177	-87.916177	302.88	13427.032
47.460133	-87.916062	303.2	13437.101
47.460223	-87.915986	303.14	13449.867
47.460287	-87.915918	302.81	13458.592
47.460348	-87.915811	302.71	13469.087
47.460419	-87.91562	302.059	13485.612
47.460543	-87.915381	301.309	13508.256
47.46074	-87.915102	298.938	13538.679
47.460824	-87.914974	298.089	13552.112
47.461018	-87.914533	297.119	13591.945
